ObjectName,"ObjectType (from static file, if available)",StartFrame,EndFrame,StartPosition,EndPosition,AvgSpeed,VisibilityRatio,SizeChange,RelativeSize,PathSummary
zoneMOSS/cellMoss_Archipelago/Sector/Build Sites/siteGadget (1)/siteBase/Light Column,Mesh,8,12,"[-348.99,-5.95,836.26]","[-384.033,-5.539,736.361]",105.8677995001313,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 952.81 world units, moving upward and forward and to the left. Its horizontal displacement from start to end is about 105.87 units."
zoneDESERT/cellDesert_RuinsEnd/Sector/Solid Filler/ruinDesertPillar01 (1)/ruinPillar01,Mesh,8,12,"[-104.41,1032.683,42.56]","[25.49,1002.33,68.81]",135.95726206790133,1.0,stable,large,"The object moves quickly along a primarily horizontal path. It travels roughly 1362.14 world units, moving downward and backward and to the right. It spans about 36.17 units vertically. Its horizontal displacement from start to end is about 132.53 units."
zoneVALLEY/cellValley_RaceTrack1/Sector/Mountains/mtnBluffQuar02 (3)/mountaintop,Mesh,8,12,"[-691.43,42.502,-887.539]","[-729.62,34.191,-985.569]",105.53402162809867,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 949.81 world units, moving downward and forward and to the left. It spans about 8.31 units vertically. Its horizontal displacement from start to end is about 105.21 units."
zoneMOSS/cellMoss_Archipelago/Sector/Solid Filler/cliffWallMoss01 (2),Mesh,8,12,"[-431.29,-4.18,895.39]","[-375.94,-3.75,805.57]",105.50563871187165,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 949.55 world units, moving upward and forward and to the right. Its horizontal displacement from start to end is about 105.50 units."
zoneVALLEY/cellValley_RaceTrack2/Sector/Mountains/mtnBluffQuar02 (4)/mountaintop,Mesh,8,12,"[-114.84,41.003,-954.83]","[-133.6,50.281,-851.938]",104.99896450917986,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 944.99 world units, moving upward and backward and to the left. It spans about 9.28 units vertically. Its horizontal displacement from start to end is about 104.59 units."
zoneMOSS/cellMoss_Archipelago/Sector/Mountains/mtnBluffMoss02 (3)/mountaintop,Mesh,8,12,"[-340.0,3.9,930.0]","[-441.3,-1.12,902.91]",104.97980043798904,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 944.82 world units, moving downward and forward and to the left. It spans about 5.02 units vertically. Its horizontal displacement from start to end is about 104.86 units."
zoneWILDS/cellWilds_Forest/Sector/Flora/desert_treePlatform01 (1),Mesh,8,12,"[-915.839,12.41,746.814]","[-912.953,6.25,851.555]",104.9616676553874,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 944.66 world units, moving downward and backward and to the right. It spans about 6.16 units vertically. Its horizontal displacement from start to end is about 104.78 units."
zoneVALLEY/cellValley_RaceTrack1/Sector/Main Nav/areaRamp01,Mesh,8,12,"[-773.41,4.411,-820.098]","[-678.86,2.921,-775.059]",104.73984018032485,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 942.66 world units, moving downward and backward and to the right. It spans about 1.49 units vertically. Its horizontal displacement from start to end is about 104.73 units."
zoneDESERT/cellDesert_SilentSentinels/Sector/Solid Filler/ruinDesertCube01 (1)/LoDMesh,Mesh,8,12,"[8.158,1024.625,389.269]","[-8.728,1033.626,492.084]",104.58049159379583,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 941.22 world units, moving upward and backward and to the left. It spans about 9.00 units vertically. Its horizontal displacement from start to end is about 104.19 units."
zoneDESERT/cellDesert_SilentSentinels/Sector/Solid Filler/ruinDesertCube01 (1)/BaseMesh,Mesh,8,12,"[-8.728,1033.626,492.084]","[8.158,1024.625,389.269]",104.58049159379583,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 941.22 world units, moving downward and forward and to the right. It spans about 9.00 units vertically. Its horizontal displacement from start to end is about 104.19 units."
zoneWILDS/cellWilds_Forest/Sector/Solid Filler/areaCrag01 (6)/areaCragChunk03,Mesh,8,12,"[-915.805,4.795,748.636]","[-919.28,13.778,852.755]",104.56355041313395,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 941.07 world units, moving upward and backward and to the left. It spans about 8.98 units vertically. Its horizontal displacement from start to end is about 104.18 units."
zoneVALLEY/cellValley_RaceTrack2/Sector/Solid Filler/valley_mtnBase04 (1),Mesh,8,12,"[-106.85,10.3,-954.448]","[-206.63,8.68,-985.47]",104.50376684120053,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 940.53 world units, moving downward and forward and to the left. It spans about 1.62 units vertically. Its horizontal displacement from start to end is about 104.49 units."
zoneWILDS/cellWilds_Forest/Sector/Solid Filler/areaCrag01 (6)/areaCragChunk02,Mesh,8,12,"[-914.193,3.771,749.708]","[-921.189,12.26,853.003]",103.87908433366178,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 934.91 world units, moving upward and backward and to the left. It spans about 8.49 units vertically. Its horizontal displacement from start to end is about 103.53 units."
zoneSLIMULATIONS/cellSlimulationMoss_HoneyPerch/Sector/Main Nav/digiRamp01,Mesh,8,12,"[730.08,1.9,1057.58]","[630.146,9.43,1030.841]",103.72308989323456,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 933.51 world units, moving upward and forward and to the left. It spans about 7.53 units vertically. Its horizontal displacement from start to end is about 103.45 units."
zoneSEA/cellSea_Vault002/Sector/Flora/mossDrape05/drapeMoss02,Mesh,8,12,"[824.69,29.71,206.57]","[923.506,35.0,237.61]",103.71146299228444,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 933.40 world units, moving upward and backward and to the right. It spans about 5.29 units vertically. Its horizontal displacement from start to end is about 103.58 units."
zoneREEF/cellReef_RingIsland/Sector/Solid Filler/areaCrag01 (18)/areaCragChunk01,Mesh,8,12,"[-549.74,29.469,-190.569]","[-478.852,-0.589,-121.252]",103.60230884010261,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 932.42 world units, moving downward and backward and to the right. It spans about 30.06 units vertically. Its horizontal displacement from start to end is about 99.15 units."
zoneRUINSTransition/cellReef_RuinsGardenOfTranquility/Sector/Flora/treeRuin01/branch01 (3),Mesh,8,12,"[79.705,26.787,447.187]","[-12.539,5.181,488.084]",103.19079116374677,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 928.72 world units, moving downward and backward and to the left. It spans about 21.61 units vertically. Its horizontal displacement from start to end is about 100.90 units."
zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony02/grassThinColony02_LOD2,Mesh,8,12,"[-175.954,20.475,-980.485]","[-198.16,17.676,-828.51]",132.35033129093657,1.0,stable,large,"The object moves quickly along a primarily horizontal path. It travels roughly 6313.12 world units, moving downward and backward and to the left. It spans about 6.80 units vertically. Its horizontal displacement from start to end is about 153.59 units."
zoneVALLEY/cellValley_RaceTrack1/Sector/Cliffs/cliffBase01,Mesh,8,12,"[-750.49,0.941,-966.23]","[-731.74,14.381,-764.088]",101.72706653590285,1.0,shrink,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1583.40 world units, moving upward and backward and to the right. It spans about 27.78 units vertically. Its horizontal displacement from start to end is about 203.01 units."
zoneMOCHI/cellVALLEY_MochiEstate/Sector/Solid Filler/valley_rockLip01,Mesh,8,12,"[291.48,25.63,-1018.7]","[215.54,26.83,-949.46]",102.77402979352325,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 924.97 world units, moving upward and backward and to the left. It spans about 1.20 units vertically. Its horizontal displacement from start to end is about 102.77 units."
zoneWILDS/cellWilds_SeaCliffs/Sector/Solid Filler/areaCrag01/areaCragChunk02,Mesh,8,12,"[-1014.267,4.226,835.049]","[-943.949,1.37,909.834]",102.69164564364527,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1057.34 world units, moving downward and backward and to the right. It spans about 3.04 units vertically. Its horizontal displacement from start to end is about 102.65 units."
zoneREEF/cellReef_RingIsland/Sector/Solid Filler/areaCrag01 (18)/areaCragChunk03,Mesh,8,12,"[-549.657,29.007,-189.885]","[-480.572,-1.858,-120.46]",102.68990249776267,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 924.21 world units, moving downward and backward and to the right. It spans about 30.87 units vertically. Its horizontal displacement from start to end is about 97.94 units."
zoneSLIMULATIONS/cellSlimulationReef_TunnelQuarry/Sector/Slimes/GlitchTarrNode 3/Portal/FX Drips/FX Energy,Empty,8,12,"[943.82,8.2,1078.66]","[1038.41,8.69,1038.72]",102.67770838891961,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 924.10 world units, moving upward and forward and to the right. Its horizontal displacement from start to end is about 102.68 units."
zoneSLIMULATIONS/cellSlimulationReef_TunnelQuarry/Sector/Slimes/GlitchTarrNode 3/Portal/FX Drips/FX Distortion,Empty,8,12,"[943.82,8.2,1078.66]","[1038.41,8.69,1038.72]",102.67770838891961,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 924.10 world units, moving upward and forward and to the right. Its horizontal displacement from start to end is about 102.68 units."
zoneSLIMULATIONS/cellSlimulationReef_TunnelQuarry/Sector/Slimes/GlitchTarrNode 3/Portal/FX TarrSpawnerSpawn/FX Energy,Empty,8,12,"[1038.41,8.69,1038.72]","[943.82,8.2,1078.66]",102.67770838891961,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 924.10 world units, moving downward and backward and to the left. Its horizontal displacement from start to end is about 102.68 units."
zoneSLIMULATIONS/cellSlimulationReef_TunnelQuarry/Sector/Slimes/GlitchTarrNode 3/Portal,Mesh,8,12,"[1038.41,8.69,1038.72]","[943.82,8.2,1078.66]",102.67770838891961,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 924.10 world units, moving downward and backward and to the left. Its horizontal displacement from start to end is about 102.68 units."
zoneSLIMULATIONS/cellSlimulationReef_TunnelQuarry/Sector/Slimes/GlitchTarrNode 3/Portal/FX TarrSpawnerSpawn,Empty,8,12,"[1038.41,8.69,1038.72]","[943.82,8.2,1078.66]",102.67770838891961,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 924.10 world units, moving downward and backward and to the left. Its horizontal displacement from start to end is about 102.68 units."
zoneVALLEY/cellValley_RaceTrack2/Sector/Main Nav/valley_platform01,Mesh,8,12,"[-243.928,19.817,-1000.343]","[-144.86,18.69,-823.39]",101.40032416368301,1.0,grow,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 2723.50 world units, moving downward and backward and to the right. It spans about 14.77 units vertically. Its horizontal displacement from start to end is about 202.80 units."
zoneVALLEY/cellValley_RaceTrack1/Sector/Flora/valley_tree03/LOD1,Mesh,8,12,"[-702.22,7.89,-793.64]","[-628.789,37.115,-880.589]",102.42380568590714,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 4080.63 world units, moving upward and forward and to the right. It spans about 29.23 units vertically. Its horizontal displacement from start to end is about 113.81 units."
zoneREEF/cellReef_RingIsland/Sector/Solid Filler/areaCrag01 (18)/areaCragChunk02,Mesh,8,12,"[-550.55,28.391,-190.44]","[-479.872,-3.55,-123.261]",102.60908929524709,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 923.48 world units, moving downward and backward and to the right. It spans about 31.94 units vertically. Its horizontal displacement from start to end is about 97.51 units."
zoneDESERT/cellDesert_RuinsEntrance/Sector/Cliffs/cliffDesert17,Mesh,8,12,"[-36.089,1012.993,194.087]","[-61.025,1013.041,293.555]",102.54603563278302,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 922.91 world units, moving level and backward and to the left. Its horizontal displacement from start to end is about 102.55 units."
zoneDESERT/cellDesert_ScorchedPlainsNorthEast/Sector/Cliffs/glassShard05,Mesh,8,12,"[141.555,1054.325,718.079]","[177.38,1062.81,622.39]",102.52712114850388,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 922.74 world units, moving upward and forward and to the right. It spans about 8.48 units vertically. Its horizontal displacement from start to end is about 102.18 units."
zoneWILDS/cellWilds_Forest/Sector/Solid Filler/areaCrag01 (6)/areaCragChunk01,Mesh,8,12,"[-915.692,5.563,749.901]","[-920.19,14.624,851.881]",102.48050607310644,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 922.32 world units, moving upward and backward and to the left. It spans about 9.06 units vertically. Its horizontal displacement from start to end is about 102.08 units."
zoneQUARRY/cellQuarry_OverUnder/Sector/Cliffs/cliffBase01 (3),Mesh,8,12,"[181.36,33.769,336.7]","[239.87,25.369,253.12]",102.3699003613855,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 921.33 world units, moving downward and forward and to the right. It spans about 8.40 units vertically. Its horizontal displacement from start to end is about 102.02 units."
zoneSLIMULATIONS/cellSlimulationQuarry_OverUnder/Sector/Cliffs/cliffBase01 (3),Mesh,8,12,"[911.16,33.769,1208.6]","[969.67,25.369,1125.02]",102.36990036138546,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 921.33 world units, moving downward and forward and to the right. It spans about 8.40 units vertically. Its horizontal displacement from start to end is about 102.02 units."
zoneRANCH/cellRanch_Lab/Sector/Solid Filler/moundSand03b,Mesh,8,12,"[167.63,14.75,-306.84]","[239.37,15.09,-234.59]",101.81751175510034,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 916.36 world units, moving upward and backward and to the right. Its horizontal displacement from start to end is about 101.82 units."
zoneMOSS/cellMoss_Entrance/Sector/Mountains/mtnBluffMoss02/mountaintop,Mesh,8,12,"[-168.04,28.53,378.45]","[-181.7,32.14,479.1]",101.63685453613765,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 914.73 world units, moving upward and backward and to the left. It spans about 3.61 units vertically. Its horizontal displacement from start to end is about 101.57 units."
zoneSLIMULATIONS/cellSlimulationMoss_Entrance/Sector/Mountains/mtnBluffMoss02/mountaintop,Mesh,8,12,"[739.8,31.74,1126.6]","[753.46,28.13,1025.95]",101.6368545361375,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 914.73 world units, moving downward and forward and to the right. It spans about 3.61 units vertically. Its horizontal displacement from start to end is about 101.57 units."
zoneSLIMULATIONS/cellSlimulationReef_Shortcut/Sector/Slimes/GlitchTarrNode 1/Portal/FX TarrSpawnerSpawn,Empty,8,12,"[865.23,8.83,1073.25]","[872.24,4.2,1174.27]",101.3687200274325,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 926.00 world units, moving downward and backward and to the right. It spans about 4.63 units vertically. Its horizontal displacement from start to end is about 101.26 units."
zoneDESERT/cellDesert_ScorchedPlainsNorthWest/Sector/Main Nav/rockSharpDesert07,Mesh,8,12,"[-33.638,1017.721,567.643]","[0.482,1017.113,663.042]",101.31886924457852,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1150.28 world units, moving downward and backward and to the right. It spans about 2.51 units vertically. Its horizontal displacement from start to end is about 101.32 units."
zoneMOSS/cellMoss_GreenPillars/Sector/Mountains/mtnBluffMoss01/mountaintop,Mesh,8,12,"[-20.7,18.8,352.6]","[-58.747,27.21,445.933]",101.14025508174278,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 910.26 world units, moving upward and backward and to the left. It spans about 8.41 units vertically. Its horizontal displacement from start to end is about 100.79 units."
zoneWILDS/cellWilds_SeaTeeth/Sector/Constructs/woodPlat02 (1),Mesh,8,12,"[-848.524,1.518,744.37]","[-864.22,0.23,615.51]",129.81880819049297,1.0,stable,large,"The object moves quickly along a primarily horizontal path. It travels roughly 1168.37 world units, moving downward and forward and to the left. It spans about 1.29 units vertically. Its horizontal displacement from start to end is about 129.81 units."
zoneDESERT/cellDesert_SilentSentinels/Sector/Cliffs/ruinDesertPillar01 (1)/LoDMesh,Mesh,8,12,"[-47.819,1023.82,383.679]","[-67.19,1024.831,511.41]",129.19545705248314,1.0,stable,large,"The object moves quickly along a primarily horizontal path. It travels roughly 1358.39 world units, moving upward and backward and to the left. It spans about 12.58 units vertically. Its horizontal displacement from start to end is about 129.19 units."
zoneVALLEY/cellValley_RaceTrack1/Sector/Flora/valley_tree03,Mesh,8,12,"[-628.789,37.115,-880.589]","[-702.22,7.89,-793.64]",99.91892876727348,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 3913.99 world units, moving downward and backward and to the left. It spans about 29.23 units vertically. Its horizontal displacement from start to end is about 113.81 units."
zoneVALLEY/cellValley_RaceTrack1/Sector/Flora/valley_tree03/LOD2,Mesh,8,12,"[-628.789,37.115,-880.589]","[-702.22,7.89,-793.64]",99.91892876727348,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 3913.99 world units, moving downward and backward and to the left. It spans about 29.23 units vertically. Its horizontal displacement from start to end is about 113.81 units."
zoneDESERT/cellDesert_AshSink/Sector/Cliffs/glassShard03 (1),Mesh,8,12,"[-186.99,1028.52,336.57]","[-232.17,1011.475,249.06]",99.94880952267513,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 899.54 world units, moving downward and forward and to the left. It spans about 17.04 units vertically. Its horizontal displacement from start to end is about 98.48 units."
zoneREEF/cellReef_RingIsland/Sector/Flora/treeReef04/treeTrunk01,Mesh,8,12,"[-580.24,0.468,-122.75]","[-485.07,36.195,-200.75]",128.13175808128133,1.0,stable,large,"The object moves quickly along a primarily horizontal path. It travels roughly 1153.19 world units, moving upward and forward and to the right. It spans about 35.73 units vertically. Its horizontal displacement from start to end is about 123.05 units."
zoneREEF/cellReef_TunnelQuarry/Sector/Cliffs/cliffBase01,Mesh,8,12,"[-62.2,11.96,216.18]","[33.07,22.6,190.11]",99.3439852230622,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 894.10 world units, moving upward and forward and to the right. It spans about 10.64 units vertically. Its horizontal displacement from start to end is about 98.77 units."
zoneSLIMULATIONS/cellSlimulationReef_TunnelQuarry/Sector/Cliffs/cliffBase01,Mesh,8,12,"[933.3,11.96,1068.48]","[1028.57,22.6,1042.41]",99.34398522306216,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 894.10 world units, moving upward and forward and to the right. It spans about 10.64 units vertically. Its horizontal displacement from start to end is about 98.77 units."
zoneVALLEY/cellValley_RaceTrack1/Sector/Solid Filler/moundSand04,Mesh,8,12,"[-733.83,1.87,-805.1]","[-647.28,-0.55,-853.718]",99.29989337355809,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 2146.29 world units, moving downward and forward and to the right. It spans about 5.21 units vertically. Its horizontal displacement from start to end is about 99.27 units."
zoneVALLEY/cellValley_RaceTrack1/Sector/Solid Filler/moundSand04/Rocks,Mesh,8,12,"[-733.83,1.87,-805.1]","[-647.28,-0.55,-853.718]",99.29989337355809,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 2146.29 world units, moving downward and forward and to the right. It spans about 5.21 units vertically. Its horizontal displacement from start to end is about 99.27 units."
zoneWILDS/cellWilds_SeaCliffs/Sector/Solid Filler/areaCrag01/areaCragChunk03,Mesh,8,12,"[-1014.165,5.867,837.848]","[-944.049,2.498,907.912]",99.17947223594209,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1022.55 world units, moving downward and backward and to the right. It spans about 3.37 units vertically. Its horizontal displacement from start to end is about 99.12 units."
zoneWILDS/cellWilds_SeaCliffs/Sector/Solid Filler/areaCrag01/areaCragChunk01,Mesh,8,12,"[-1012.775,7.099,836.647]","[-944.991,3.344,908.752]",99.0348509667177,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1018.84 world units, moving downward and backward and to the right. It spans about 3.76 units vertically. Its horizontal displacement from start to end is about 98.96 units."
zoneDESERT/cellDesert_ScorchedPlainsNorthWest/Sector/Solid Filler/glassShard03,Mesh,8,12,"[-77.493,1028.193,647.212]","[-15.93,1035.04,569.99]",98.99556385010389,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 890.96 world units, moving upward and forward and to the right. It spans about 6.85 units vertically. Its horizontal displacement from start to end is about 98.76 units."
zoneVALLEY/cellValley_RaceTrack1/Sector/Flora/valley_tree02/LOD1,Mesh,8,12,"[-771.534,20.901,-794.819]","[-776.09,13.07,-956.56]",98.11492153759306,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 4247.55 world units, moving downward and forward and to the left. It spans about 37.25 units vertically. Its horizontal displacement from start to end is about 161.81 units."
zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony02/grassThinColony02_LOD1,Mesh,8,12,"[-198.16,17.676,-828.51]","[-156.146,19.597,-1041.906]",125.54706997856343,1.0,stable,large,"The object moves quickly along a primarily horizontal path. It travels roughly 6623.33 world units, moving upward and forward and to the right. It spans about 6.80 units vertically. Its horizontal displacement from start to end is about 217.49 units."
zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony02/grassThinColony02_LOD0,Mesh,8,12,"[-198.16,17.676,-828.51]","[-156.146,19.597,-1041.906]",125.54706997856343,1.0,stable,large,"The object moves quickly along a primarily horizontal path. It travels roughly 6623.33 world units, moving upward and forward and to the right. It spans about 6.80 units vertically. Its horizontal displacement from start to end is about 217.49 units."
zoneVIKTOR/cellVIKTOR_ViktorLab/Sector/Build Sites/siteGadget/siteBase/Light Column,Mesh,8,12,"[937.51,12.925,-184.82]","[1035.42,18.791,-175.49]",98.5283053543499,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 886.75 world units, moving upward and backward and to the right. It spans about 5.87 units vertically. Its horizontal displacement from start to end is about 98.35 units."
zoneMOCHI/cellVALLEY_MochiEstate/Sector/Rocks/valley_ore_06,Mesh,8,12,"[232.13,8.62,-834.75]","[290.24,26.68,-1019.57]",97.2899893360052,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1903.66 world units, moving upward and forward and to the right. It spans about 18.06 units vertically. Its horizontal displacement from start to end is about 193.74 units."
zoneRUINSTransition/cellReef_RuinsPassage/Sector/Cliffs/caveRoof03,Mesh,8,12,"[-37.3,22.592,429.83]","[34.728,27.5,363.033]",98.35629342853458,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 885.21 world units, moving upward and forward and to the right. It spans about 4.91 units vertically. Its horizontal displacement from start to end is about 98.23 units."
zoneDESERT/cellDesert_ScorchedPlainsNorthEast/Sector/Cliffs/cliffDesert04,Mesh,8,12,"[18.158,1025.175,543.903]","[63.914,1054.332,625.154]",97.70090678187181,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1632.40 world units, moving upward and backward and to the right. It spans about 29.39 units vertically. Its horizontal displacement from start to end is about 93.25 units."
zoneMOSS/cellMoss_Archipelago/Sector/Flora/treeMossStump02/treeRoots (2),Mesh,8,12,"[-355.84,-5.797,887.56]","[-356.28,-5.25,789.87]",97.69252227780787,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 879.23 world units, moving upward and forward and to the left. It spans about 0.55 units vertically. Its horizontal displacement from start to end is about 97.69 units."
zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree02/LOD1,Mesh,8,12,"[259.92,20.22,-820.28]","[219.692,12.642,-1007.261]",95.70477055638345,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 2339.97 world units, moving downward and forward and to the left. It spans about 23.88 units vertically. Its horizontal displacement from start to end is about 191.26 units."
zoneMOSS/cellMoss_Entrance/Sector/Cliffs/mtnBase01 (2),Mesh,8,12,"[-142.85,17.78,352.99]","[-116.63,14.39,445.91]",96.60800639698556,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 869.47 world units, moving downward and backward and to the right. It spans about 3.39 units vertically. Its horizontal displacement from start to end is about 96.55 units."
zoneVALLEY/cellValley_RaceTrack2/Sector/Solid Filler/valley_ramp01 (1),Mesh,8,12,"[-258.2,8.8,-961.4]","[-208.67,6.69,-1044.24]",96.54086492258087,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 927.16 world units, moving downward and forward and to the right. It spans about 2.77 units vertically. Its horizontal displacement from start to end is about 96.52 units."
zoneVALLEY/cellValley_RaceTrack1/Sector/Flora/valley_tree01/LOD1,Mesh,8,12,"[-657.56,14.53,-797.58]","[-631.993,38.095,-886.702]",96.26149511824235,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 5513.28 world units, moving upward and forward and to the right. It spans about 23.56 units vertically. Its horizontal displacement from start to end is about 92.72 units."
zoneSLIMULATIONS/regionHelper/breadcrumbs_network/breadcrumbs_network_nodes/GlitchBreadcrumbNetworkNode 2/on_active_gameobject/Beam,Mesh,8,12,"[904.53,9.628,986.05]","[736.042,15.186,1287.585]",345.45977151182166,1.0,stable,tiny,"The object moves quickly along a primarily horizontal path. It travels roughly 3109.14 world units, moving upward and backward and to the left. It spans about 5.56 units vertically. Its horizontal displacement from start to end is about 345.42 units."
zoneSLIMULATIONS/regionHelper/breadcrumbs_network/breadcrumbs_network_nodes/GlitchBreadcrumbNetworkNode 2/on_active_gameobject/FX Voxels,Empty,8,12,"[904.53,5.832,986.05]","[736.042,11.39,1287.585]",345.45977151182166,1.0,stable,tiny,"The object moves quickly along a primarily horizontal path. It travels roughly 3109.14 world units, moving upward and backward and to the left. It spans about 5.56 units vertically. Its horizontal displacement from start to end is about 345.42 units."
zoneVALLEY/cellValley_RaceTrack1/Sector/Flora/valley_tree06/LOD2,Mesh,8,12,"[-671.1,11.8,-855.48]","[-674.9,24.67,-950.32]",95.78466735339225,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1190.47 world units, moving upward and forward and to the left. It spans about 12.87 units vertically. Its horizontal displacement from start to end is about 94.92 units."
zoneVALLEY/cellValley_RaceTrack1/Sector/Flora/valley_tree06,Mesh,8,12,"[-671.1,11.8,-855.48]","[-674.9,24.67,-950.32]",95.78466735339225,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1190.47 world units, moving upward and forward and to the left. It spans about 12.87 units vertically. Its horizontal displacement from start to end is about 94.92 units."
zoneRANCH/cellRanch_Lab/Sector/Main Nav/cliffBase05,Mesh,8,12,"[227.05,15.21,-234.69]","[228.34,15.01,-330.13]",95.44892718097988,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 859.04 world units, moving downward and forward and to the right. Its horizontal displacement from start to end is about 95.45 units."
zoneSEA/cellSea_Vault001/Sector/Flora/mossDrape05/drapeMoss02,Mesh,8,12,"[846.55,30.35,115.84]","[936.5,12.69,141.72]",95.25047243977328,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 857.25 world units, moving downward and backward and to the right. It spans about 17.66 units vertically. Its horizontal displacement from start to end is about 93.60 units."
zoneVALLEY/cellValley_RaceTrack1/Sector/Grass/grassValleyColony02 (2)/grassThinColony02_LOD2,Mesh,8,12,"[-730.549,19.25,-811.001]","[-612.532,18.767,-842.793]",122.22510724887906,1.0,stable,large,"The object moves quickly along a primarily horizontal path. It travels roughly 1279.61 world units, moving downward and forward and to the right. It spans about 4.19 units vertically. Its horizontal displacement from start to end is about 122.22 units."
zoneDESERT/cellDesert_SilentSentinels/Sector/Solid Filler/ruinDesertPillar02/LoDMesh,Mesh,8,12,"[-103.47,1050.95,384.41]","[-7.396,1027.356,455.5]",121.82232312675701,1.0,stable,large,"The object moves quickly along a primarily horizontal path. It travels roughly 1096.40 world units, moving downward and backward and to the right. It spans about 23.59 units vertically. Its horizontal displacement from start to end is about 119.52 units."
