ObjectName (Name of the Object),ObjectCategory (Potential Object Type),StartFrame (Frame where the object first appears),EndFrame (Frame where the object last appears),"StartPosition [x,y,z] at first valid position","EndPosition [x,y,z] at last valid position","PathLength (Sum of all displacements, added stepwise with abs value)",NetDisplacement (Vector value of end position - start position),AvgSpeed (Mean step speed over valid steps),VisibilityRatio (Percentage of frames where the object is visible),"SizeChange (Change in perceived size of the object, can be due to camera movement)",RelativeSize (Compared to other objects in the game),"MotionPhases (Symbolic phase sequence, e.g. STILL_LOW;ASCEND_MID)",PhaseTimeline (Motion phases with approximate relative durations),PathTrace (Downsampled key positions along the trajectory),MaxSpeedEvent (Notable peak speed moment),LargestVerticalChangeEvent (Notable vertical excursion),DistBand (Categorical range of total distance covered: none/short/medium/long),SpeedBand (Categorical range of average movement speed: none/slow/medium/fast),VertBand (Categorical range of vertical displacement: none/flat/moderate/large),"PathSummary (Short, deterministic natural-language description from core stats)",SemanticRole (Heuristic high-level role: Player/Enemy/Projectile/etc.),InteractionSummary (Close-approach / touch events with other objects),"NarrativeSummary (Compact narrative description using motion, phases & interactions)"
zoneDESERT/SandSea/Pillars/cliffDesert19 (2),Mesh,8,12,"[574.2,988.7,355.5]","[-270.5,988.7,43.8]",1800.7498216021015,900.3749108010508,900.3749108010508,1.0,stable,huge,HORIZ_HIGH;STILL_HIGH;HORIZ_HIGH,HORIZ_HIGH:0.25;STILL_HIGH:0.50;HORIZ_HIGH:0.25,"f8:[574.200,988.700,355.500];f8:[-582.200,988.700,888.500];f8:[-270.500,988.700,43.800];f9:[-582.200,988.700,888.500];f9:[262.500,988.700,1200.201];f10:[-270.500,988.700,43.800];f10:[-582.200,988.700,888.500];f11:[574.200,988.700,355.500];f11:[-582.200,988.700,888.500];f11:[-270.500,988.700,43.800];f12:[-582.200,988.700,888.500];f12:[-270.500,988.700,43.800]",Peak speed ~900.375 between frames 8-9.,,long,fast,none,Overall: moves quickly over a long distance. Phases: moves across the scene in a high region; stays mostly still in a high region; moves across the scene in a high region.,DynamicObject,,"As a DynamicObject, this object travels quickly over a long distance. Its motion phases over time: HORIZ_HIGH:0.25;STILL_HIGH:0.50;HORIZ_HIGH:0.25. Key positions along its path: f8:[574.200,988.700,355.500];f8:[-582.200,988.700,888.500];f8:[-270.500,988.700,43.800];f9:[-582.200,988.700,888.500];f9:[262.500,988.700,1200.201];f10:[-270.500,988.700,43.800];f10:[-582.200,988.700,888.500];f11:[574.200,988.700,355.500];f11:[-582.200,988.700,888.500];f11:[-270.500,988.700,43.800];f12:[-582.200,988.700,888.500];f12:[-270.500,988.700,43.800]. Notable moments: Peak speed ~900.375 between frames 8-9."
zoneDESERT/SandSea/Pillars/cliffDesert19 (12),Mesh,8,12,"[-507.75,949.1,273.4]","[344.6,949.1,118.25]",1732.7112223333697,866.3556111666849,866.3556111666849,1.0,stable,huge,HORIZ_HIGH;STILL_HIGH;HORIZ_HIGH,HORIZ_HIGH:0.25;STILL_HIGH:0.50;HORIZ_HIGH:0.25,"f8:[-507.750,949.100,273.400];f8:[499.750,949.100,970.600];f8:[344.600,949.100,118.250];f9:[499.750,949.100,970.600];f9:[-352.600,949.100,1125.750];f10:[344.600,949.100,118.250];f10:[499.750,949.100,970.600];f11:[-507.750,949.100,273.400];f11:[499.750,949.100,970.600];f11:[344.600,949.100,118.250];f12:[499.750,949.100,970.600];f12:[344.600,949.100,118.250]",Peak speed ~866.356 between frames 8-9.,,long,fast,none,Overall: moves quickly over a long distance. Phases: moves across the scene in a high region; stays mostly still in a high region; moves across the scene in a high region.,DynamicObject,,"As a DynamicObject, this object travels quickly over a long distance. Its motion phases over time: HORIZ_HIGH:0.25;STILL_HIGH:0.50;HORIZ_HIGH:0.25. Key positions along its path: f8:[-507.750,949.100,273.400];f8:[499.750,949.100,970.600];f8:[344.600,949.100,118.250];f9:[499.750,949.100,970.600];f9:[-352.600,949.100,1125.750];f10:[344.600,949.100,118.250];f10:[499.750,949.100,970.600];f11:[-507.750,949.100,273.400];f11:[499.750,949.100,970.600];f11:[344.600,949.100,118.250];f12:[499.750,949.100,970.600];f12:[344.600,949.100,118.250]. Notable moments: Peak speed ~866.356 between frames 8-9."
zoneDESERT/SandSea/Pillars/cliffDesert19 (6),Mesh,8,12,"[280.3,993.0,974.2]","[348.2,993.0,337.7]",1280.2228868443183,640.1114434221591,640.1114434221591,1.0,stable,huge,HORIZ_HIGH;STILL_HIGH;HORIZ_HIGH,HORIZ_HIGH:0.25;STILL_HIGH:0.50;HORIZ_HIGH:0.25,"f8:[280.300,993.000,974.200];f8:[-288.300,993.000,269.800];f8:[348.200,993.000,337.700];f9:[-288.300,993.000,269.800];f9:[-356.200,993.000,906.300];f10:[348.200,993.000,337.700];f10:[-288.300,993.000,269.800];f11:[280.300,993.000,974.200];f11:[-288.300,993.000,269.800];f11:[348.200,993.000,337.700];f12:[-288.300,993.000,269.800];f12:[348.200,993.000,337.700]",Peak speed ~640.111 between frames 8-9.,,long,fast,none,Overall: moves quickly over a long distance. Phases: moves across the scene in a high region; stays mostly still in a high region; moves across the scene in a high region.,DynamicObject,,"As a DynamicObject, this object travels quickly over a long distance. Its motion phases over time: HORIZ_HIGH:0.25;STILL_HIGH:0.50;HORIZ_HIGH:0.25. Key positions along its path: f8:[280.300,993.000,974.200];f8:[-288.300,993.000,269.800];f8:[348.200,993.000,337.700];f9:[-288.300,993.000,269.800];f9:[-356.200,993.000,906.300];f10:[348.200,993.000,337.700];f10:[-288.300,993.000,269.800];f11:[280.300,993.000,974.200];f11:[-288.300,993.000,269.800];f11:[348.200,993.000,337.700];f12:[-288.300,993.000,269.800];f12:[348.200,993.000,337.700]. Notable moments: Peak speed ~640.111 between frames 8-9."
zoneVALLEY/cellValley_RaceTrack2/Sector/Mountains/mtnBluffQuar01 (1)/mountaintop,Mesh,8,12,"[-236.612,23.805,-1085.647]","[-92.69,39.481,-830.408]",1173.7544968586913,293.4386242146728,293.4386242146728,1.0,stable,huge,HORIZ_HIGH,HORIZ_HIGH:1.00,"f8:[-236.612,23.805,-1085.647];f8:[-289.200,24.750,-954.900];f8:[-92.690,39.481,-830.408];f9:[-236.612,23.805,-1085.647];f9:[-92.690,39.481,-830.408];f10:[-236.612,23.805,-1085.647];f10:[-289.200,24.750,-954.900];f10:[-92.690,39.481,-830.408];f11:[-289.200,24.750,-954.900];f11:[-92.690,39.481,-830.408];f12:[-236.612,23.805,-1085.647];f12:[-92.690,39.481,-830.408]",Peak speed ~293.439 between frames 8-9.,Vertical span from 23.805 (f8) to 39.481 (f8).,long,fast,large,Overall: moves quickly over a long distance with large vertical variation. Phases: moves across the scene in a high region.,DynamicObject,,"As a DynamicObject, this object travels quickly over a long distance with strong changes in height. Its motion phases over time: HORIZ_HIGH:1.00. Key positions along its path: f8:[-236.612,23.805,-1085.647];f8:[-289.200,24.750,-954.900];f8:[-92.690,39.481,-830.408];f9:[-236.612,23.805,-1085.647];f9:[-92.690,39.481,-830.408];f10:[-236.612,23.805,-1085.647];f10:[-289.200,24.750,-954.900];f10:[-92.690,39.481,-830.408];f11:[-289.200,24.750,-954.900];f11:[-92.690,39.481,-830.408];f12:[-236.612,23.805,-1085.647];f12:[-92.690,39.481,-830.408]. Notable moments: Peak speed ~293.439 between frames 8-9. Vertical span from 23.805 (f8) to 39.481 (f8)."
zoneVALLEY/cellValley_RaceTrack2/Sector/Mountains/mtnBluffQuar01 (2)/mountaintop,Mesh,8,12,"[-111.5,40.0,-812.0]","[-284.5,37.461,-1014.0]",1063.8755304714928,265.9688826178732,265.9688826178732,1.0,stable,huge,HORIZ_HIGH,HORIZ_HIGH:1.00,"f8:[-111.500,40.000,-812.000];f8:[-271.000,38.351,-1047.048];f8:[-284.500,37.461,-1014.000];f9:[-111.500,40.000,-812.000];f9:[-284.500,37.461,-1014.000];f10:[-111.500,40.000,-812.000];f10:[-271.000,38.351,-1047.048];f10:[-284.500,37.461,-1014.000];f11:[-271.000,38.351,-1047.048];f11:[-284.500,37.461,-1014.000];f12:[-111.500,40.000,-812.000];f12:[-284.500,37.461,-1014.000]",Peak speed ~265.969 between frames 8-9.,Vertical span from 37.461 (f8) to 40.000 (f8).,long,fast,flat,Overall: moves quickly over a long distance with almost no vertical change. Phases: moves across the scene in a high region.,DynamicObject,,"As a DynamicObject, this object travels quickly over a long distance with almost no vertical change. Its motion phases over time: HORIZ_HIGH:1.00. Key positions along its path: f8:[-111.500,40.000,-812.000];f8:[-271.000,38.351,-1047.048];f8:[-284.500,37.461,-1014.000];f9:[-111.500,40.000,-812.000];f9:[-284.500,37.461,-1014.000];f10:[-111.500,40.000,-812.000];f10:[-271.000,38.351,-1047.048];f10:[-284.500,37.461,-1014.000];f11:[-271.000,38.351,-1047.048];f11:[-284.500,37.461,-1014.000];f12:[-111.500,40.000,-812.000];f12:[-284.500,37.461,-1014.000]. Notable moments: Peak speed ~265.969 between frames 8-9. Vertical span from 37.461 (f8) to 40.000 (f8)."
zoneMOCHI/cellVALLEY_MochiEstate/Sector/Mountains/mtnSpireQuar03 (6)/mountaintop,Mesh,8,12,"[346.8,52.111,-950.42]","[198.38,46.082,-735.8]",1044.0428316194696,261.0107079048674,261.0107079048674,1.0,stable,huge,HORIZ_HIGH,HORIZ_HIGH:1.00,"f8:[346.800,52.111,-950.420];f8:[198.380,46.082,-735.800];f9:[346.800,52.111,-950.420];f9:[198.380,46.082,-735.800];f10:[346.800,52.111,-950.420];f10:[198.380,46.082,-735.800];f11:[346.800,52.111,-950.420];f11:[198.380,46.082,-735.800];f12:[346.800,52.111,-950.420];f12:[198.380,46.082,-735.800]",Peak speed ~261.011 between frames 8-9.,Vertical span from 46.082 (f8) to 52.111 (f8).,long,fast,moderate,Overall: moves quickly over a long distance with moderate vertical variation. Phases: moves across the scene in a high region.,DynamicObject,,"As a DynamicObject, this object travels quickly over a long distance with some vertical variation. Its motion phases over time: HORIZ_HIGH:1.00. Key positions along its path: f8:[346.800,52.111,-950.420];f8:[198.380,46.082,-735.800];f9:[346.800,52.111,-950.420];f9:[198.380,46.082,-735.800];f10:[346.800,52.111,-950.420];f10:[198.380,46.082,-735.800];f11:[346.800,52.111,-950.420];f11:[198.380,46.082,-735.800];f12:[346.800,52.111,-950.420];f12:[198.380,46.082,-735.800]. Notable moments: Peak speed ~261.011 between frames 8-9. Vertical span from 46.082 (f8) to 52.111 (f8)."
zoneVALLEY/cellValley_RaceTrack2/Sector/Mountains/mtnBluffQuar01/mountaintop,Mesh,8,12,"[-67.75,40.0,-849.918]","[-280.74,24.75,-908.52]",885.7222770507694,221.43056926269236,221.43056926269236,1.0,stable,huge,HORIZ_HIGH,HORIZ_HIGH:1.00,"f8:[-67.750,40.000,-849.918];f8:[-214.350,27.161,-1070.988];f8:[-280.740,24.750,-908.520];f9:[-67.750,40.000,-849.918];f9:[-280.740,24.750,-908.520];f10:[-67.750,40.000,-849.918];f10:[-214.350,27.161,-1070.988];f10:[-280.740,24.750,-908.520];f11:[-214.350,27.161,-1070.988];f11:[-280.740,24.750,-908.520];f12:[-67.750,40.000,-849.918];f12:[-280.740,24.750,-908.520]",Peak speed ~221.431 between frames 8-9.,Vertical span from 24.750 (f8) to 40.000 (f8).,long,fast,large,Overall: moves quickly over a long distance with large vertical variation. Phases: moves across the scene in a high region.,DynamicObject,,"As a DynamicObject, this object travels quickly over a long distance with strong changes in height. Its motion phases over time: HORIZ_HIGH:1.00. Key positions along its path: f8:[-67.750,40.000,-849.918];f8:[-214.350,27.161,-1070.988];f8:[-280.740,24.750,-908.520];f9:[-67.750,40.000,-849.918];f9:[-280.740,24.750,-908.520];f10:[-67.750,40.000,-849.918];f10:[-214.350,27.161,-1070.988];f10:[-280.740,24.750,-908.520];f11:[-214.350,27.161,-1070.988];f11:[-280.740,24.750,-908.520];f12:[-67.750,40.000,-849.918];f12:[-280.740,24.750,-908.520]. Notable moments: Peak speed ~221.431 between frames 8-9. Vertical span from 24.750 (f8) to 40.000 (f8)."
cratePinkParty(Clone),PhysicsBody,9,12,"[-189.139,7.48,765.642]","[116.75,17.406,352.01]",3236.5711152974177,514.5464383522639,1078.8570384324728,1.0,stable,tiny,HORIZ_MID;HORIZ_LOW,HORIZ_MID:0.67;HORIZ_LOW:0.33,"f9:[-189.139,7.480,765.642];f9:[87.032,25.156,873.227];f9:[-823.893,22.116,882.440];f10:[239.050,-0.024,166.340];f10:[-273.520,9.190,229.010];f10:[-823.893,22.116,882.440];f11:[116.750,17.406,352.010];f11:[-232.555,1.296,53.172];f11:[-352.620,8.686,820.610];f12:[341.110,12.304,373.200];f12:[-218.724,-2.762,-157.948];f12:[116.750,17.406,352.010]",Peak speed ~1148.163 between frames 9-10.,Vertical span from -2.762 (f9) to 31.066 (f9).,long,fast,large,Overall: moves quickly over a long distance with large vertical variation. Phases: moves across the scene in a mid-height region; moves across the scene in a low region.,DynamicObject,touches cratePinkParty(Clone)/partyBoxRibbon.,"As a DynamicObject, this object travels quickly over a long distance with strong changes in height. Its motion phases over time: HORIZ_MID:0.67;HORIZ_LOW:0.33. Key positions along its path: f9:[-189.139,7.480,765.642];f9:[87.032,25.156,873.227];f9:[-823.893,22.116,882.440];f10:[239.050,-0.024,166.340];f10:[-273.520,9.190,229.010];f10:[-823.893,22.116,882.440];f11:[116.750,17.406,352.010];f11:[-232.555,1.296,53.172];f11:[-352.620,8.686,820.610];f12:[341.110,12.304,373.200];f12:[-218.724,-2.762,-157.948];f12:[116.750,17.406,352.010]. It touches cratePinkParty(Clone)/partyBoxRibbon. Notable moments: Peak speed ~1148.163 between frames 9-10. Vertical span from -2.762 (f9) to 31.066 (f9)."
cratePinkParty(Clone)/partyBoxRibbon,Mesh,9,12,"[-189.139,7.48,765.642]","[116.75,17.406,352.01]",3236.5711152974177,514.5464383522639,1078.8570384324728,1.0,stable,tiny,HORIZ_MID;HORIZ_LOW,HORIZ_MID:0.67;HORIZ_LOW:0.33,"f9:[-189.139,7.480,765.642];f9:[87.032,25.156,873.227];f9:[-823.893,22.116,882.440];f10:[239.050,-0.024,166.340];f10:[-273.520,9.190,229.010];f10:[-823.893,22.116,882.440];f11:[116.750,17.406,352.010];f11:[-232.555,1.296,53.172];f11:[-352.620,8.686,820.610];f12:[341.110,12.304,373.200];f12:[-218.724,-2.762,-157.948];f12:[116.750,17.406,352.010]",Peak speed ~1148.163 between frames 9-10.,Vertical span from -2.762 (f9) to 31.066 (f9).,long,fast,large,Overall: moves quickly over a long distance with large vertical variation. Phases: moves across the scene in a mid-height region; moves across the scene in a low region.,DynamicObject,touches cratePinkParty(Clone).,"As a DynamicObject, this object travels quickly over a long distance with strong changes in height. Its motion phases over time: HORIZ_MID:0.67;HORIZ_LOW:0.33. Key positions along its path: f9:[-189.139,7.480,765.642];f9:[87.032,25.156,873.227];f9:[-823.893,22.116,882.440];f10:[239.050,-0.024,166.340];f10:[-273.520,9.190,229.010];f10:[-823.893,22.116,882.440];f11:[116.750,17.406,352.010];f11:[-232.555,1.296,53.172];f11:[-352.620,8.686,820.610];f12:[341.110,12.304,373.200];f12:[-218.724,-2.762,-157.948];f12:[116.750,17.406,352.010]. It touches cratePinkParty(Clone). Notable moments: Peak speed ~1148.163 between frames 9-10. Vertical span from -2.762 (f9) to 31.066 (f9)."
zoneVALLEY/cellValley_RaceTrack2/Sector/Cliffs/valley_rockPillar01 (2),Mesh,8,12,"[-130.68,18.1,-839.51]","[-214.82,8.761,-1042.248]",878.8124092432926,219.70310231082314,219.70310231082314,1.0,stable,huge,HORIZ_MID,HORIZ_MID:1.00,"f8:[-130.680,18.100,-839.510];f8:[-214.820,8.761,-1042.248];f9:[-130.680,18.100,-839.510];f9:[-214.820,8.761,-1042.248];f10:[-130.680,18.100,-839.510];f10:[-214.820,8.761,-1042.248];f11:[-130.680,18.100,-839.510];f11:[-214.820,8.761,-1042.248];f12:[-130.680,18.100,-839.510];f12:[-214.820,8.761,-1042.248]",Peak speed ~219.703 between frames 8-9.,Vertical span from 8.761 (f8) to 18.100 (f8).,long,fast,moderate,Overall: moves quickly over a long distance with moderate vertical variation. Phases: moves across the scene in a mid-height region.,DynamicObject,,"As a DynamicObject, this object travels quickly over a long distance with some vertical variation. Its motion phases over time: HORIZ_MID:1.00. Key positions along its path: f8:[-130.680,18.100,-839.510];f8:[-214.820,8.761,-1042.248];f9:[-130.680,18.100,-839.510];f9:[-214.820,8.761,-1042.248];f10:[-130.680,18.100,-839.510];f10:[-214.820,8.761,-1042.248];f11:[-130.680,18.100,-839.510];f11:[-214.820,8.761,-1042.248];f12:[-130.680,18.100,-839.510];f12:[-214.820,8.761,-1042.248]. Notable moments: Peak speed ~219.703 between frames 8-9. Vertical span from 8.761 (f8) to 18.100 (f8)."
zoneVALLEY/cellValley_RaceTrack2/Sector/Cliffs/valley_rockPillar01 (1),Mesh,8,12,"[-148.98,-0.797,-834.82]","[-229.06,11.221,-1019.288]",805.8355340688321,201.45888351720802,201.45888351720802,1.0,stable,huge,HORIZ_MID,HORIZ_MID:1.00,"f8:[-148.980,-0.797,-834.820];f8:[-229.060,11.221,-1019.288];f9:[-148.980,-0.797,-834.820];f9:[-229.060,11.221,-1019.288];f10:[-148.980,-0.797,-834.820];f10:[-229.060,11.221,-1019.288];f11:[-148.980,-0.797,-834.820];f11:[-229.060,11.221,-1019.288];f12:[-148.980,-0.797,-834.820];f12:[-229.060,11.221,-1019.288]",Peak speed ~201.459 between frames 8-9.,Vertical span from -0.797 (f8) to 11.221 (f8).,long,fast,large,Overall: moves quickly over a long distance with large vertical variation. Phases: moves across the scene in a mid-height region.,DynamicObject,,"As a DynamicObject, this object travels quickly over a long distance with strong changes in height. Its motion phases over time: HORIZ_MID:1.00. Key positions along its path: f8:[-148.980,-0.797,-834.820];f8:[-229.060,11.221,-1019.288];f9:[-148.980,-0.797,-834.820];f9:[-229.060,11.221,-1019.288];f10:[-148.980,-0.797,-834.820];f10:[-229.060,11.221,-1019.288];f11:[-148.980,-0.797,-834.820];f11:[-229.060,11.221,-1019.288];f12:[-148.980,-0.797,-834.820];f12:[-229.060,11.221,-1019.288]. Notable moments: Peak speed ~201.459 between frames 8-9. Vertical span from -0.797 (f8) to 11.221 (f8)."
zoneQUARRY/cellQuarry_AshIsle/Sector/Mountains/mtnBluffQuar02 (2)/mountaintop,Mesh,8,12,"[422.1,43.234,744.2]","[285.5,-6.6,613.8]",781.2517909713874,195.31294774284686,195.31294774284686,1.0,stable,huge,HORIZ_HIGH,HORIZ_HIGH:1.00,"f8:[422.100,43.234,744.200];f8:[285.500,-6.600,613.800];f9:[422.100,43.234,744.200];f9:[285.500,-6.600,613.800];f10:[422.100,43.234,744.200];f10:[285.500,-6.600,613.800];f11:[422.100,43.234,744.200];f11:[285.500,-6.600,613.800];f12:[422.100,43.234,744.200];f12:[285.500,-6.600,613.800]",Peak speed ~195.313 between frames 8-9.,Vertical span from -6.600 (f8) to 43.234 (f8).,long,fast,large,Overall: moves quickly over a long distance with large vertical variation. Phases: moves across the scene in a high region.,DynamicObject,,"As a DynamicObject, this object travels quickly over a long distance with strong changes in height. Its motion phases over time: HORIZ_HIGH:1.00. Key positions along its path: f8:[422.100,43.234,744.200];f8:[285.500,-6.600,613.800];f9:[422.100,43.234,744.200];f9:[285.500,-6.600,613.800];f10:[422.100,43.234,744.200];f10:[285.500,-6.600,613.800];f11:[422.100,43.234,744.200];f11:[285.500,-6.600,613.800];f12:[422.100,43.234,744.200];f12:[285.500,-6.600,613.800]. Notable moments: Peak speed ~195.313 between frames 8-9. Vertical span from -6.600 (f8) to 43.234 (f8)."
zoneMOSS/cellMoss_Archipelago/Sector/Solid Filler/areaCrag02/areaCragChunk02,Mesh,8,12,"[-423.085,3.13,904.397]","[-363.456,6.17,723.129]",763.3918738367603,190.84796845919007,190.84796845919007,1.0,stable,huge,HORIZ_MID,HORIZ_MID:1.00,"f8:[-423.085,3.130,904.397];f8:[-363.456,6.170,723.129];f9:[-423.085,3.130,904.397];f9:[-363.456,6.170,723.129];f10:[-423.085,3.130,904.397];f10:[-363.456,6.170,723.129];f11:[-423.085,3.130,904.397];f11:[-363.456,6.170,723.129];f12:[-423.085,3.130,904.397];f12:[-363.456,6.170,723.129]",Peak speed ~190.848 between frames 8-9.,Vertical span from 3.130 (f8) to 6.170 (f8).,long,fast,moderate,Overall: moves quickly over a long distance with moderate vertical variation. Phases: moves across the scene in a mid-height region.,DynamicObject,,"As a DynamicObject, this object travels quickly over a long distance with some vertical variation. Its motion phases over time: HORIZ_MID:1.00. Key positions along its path: f8:[-423.085,3.130,904.397];f8:[-363.456,6.170,723.129];f9:[-423.085,3.130,904.397];f9:[-363.456,6.170,723.129];f10:[-423.085,3.130,904.397];f10:[-363.456,6.170,723.129];f11:[-423.085,3.130,904.397];f11:[-363.456,6.170,723.129];f12:[-423.085,3.130,904.397];f12:[-363.456,6.170,723.129]. Notable moments: Peak speed ~190.848 between frames 8-9. Vertical span from 3.130 (f8) to 6.170 (f8)."
zoneMOSS/cellMoss_Archipelago/Sector/Solid Filler/areaCrag02/areaCragChunk03,Mesh,8,12,"[-420.464,2.344,904.101]","[-365.978,5.384,723.899]",753.1345335330202,188.28363338325505,188.28363338325505,1.0,stable,huge,HORIZ_LOW,HORIZ_LOW:1.00,"f8:[-420.464,2.344,904.101];f8:[-365.978,5.384,723.899];f9:[-420.464,2.344,904.101];f9:[-365.978,5.384,723.899];f10:[-420.464,2.344,904.101];f10:[-365.978,5.384,723.899];f11:[-420.464,2.344,904.101];f11:[-365.978,5.384,723.899];f12:[-420.464,2.344,904.101];f12:[-365.978,5.384,723.899]",Peak speed ~188.284 between frames 8-9.,Vertical span from 2.344 (f8) to 5.384 (f8).,long,fast,moderate,Overall: moves quickly over a long distance with moderate vertical variation. Phases: moves across the scene in a low region.,DynamicObject,,"As a DynamicObject, this object travels quickly over a long distance with some vertical variation. Its motion phases over time: HORIZ_LOW:1.00. Key positions along its path: f8:[-420.464,2.344,904.101];f8:[-365.978,5.384,723.899];f9:[-420.464,2.344,904.101];f9:[-365.978,5.384,723.899];f10:[-420.464,2.344,904.101];f10:[-365.978,5.384,723.899];f11:[-420.464,2.344,904.101];f11:[-365.978,5.384,723.899];f12:[-420.464,2.344,904.101];f12:[-365.978,5.384,723.899]. Notable moments: Peak speed ~188.284 between frames 8-9. Vertical span from 2.344 (f8) to 5.384 (f8)."
zoneMOSS/cellMoss_Archipelago/Sector/Solid Filler/areaCrag02/areaCragChunk01,Mesh,8,12,"[-421.648,4.024,903.585]","[-364.72,7.064,724.19]",752.9420143304528,188.2355035826132,188.2355035826132,1.0,stable,huge,HORIZ_MID,HORIZ_MID:1.00,"f8:[-421.648,4.024,903.585];f8:[-364.720,7.064,724.190];f9:[-421.648,4.024,903.585];f9:[-364.720,7.064,724.190];f10:[-421.648,4.024,903.585];f10:[-364.720,7.064,724.190];f11:[-421.648,4.024,903.585];f11:[-364.720,7.064,724.190];f12:[-421.648,4.024,903.585];f12:[-364.720,7.064,724.190]",Peak speed ~188.236 between frames 8-9.,Vertical span from 4.024 (f8) to 7.064 (f8).,long,fast,moderate,Overall: moves quickly over a long distance with moderate vertical variation. Phases: moves across the scene in a mid-height region.,DynamicObject,,"As a DynamicObject, this object travels quickly over a long distance with some vertical variation. Its motion phases over time: HORIZ_MID:1.00. Key positions along its path: f8:[-421.648,4.024,903.585];f8:[-364.720,7.064,724.190];f9:[-421.648,4.024,903.585];f9:[-364.720,7.064,724.190];f10:[-421.648,4.024,903.585];f10:[-364.720,7.064,724.190];f11:[-421.648,4.024,903.585];f11:[-364.720,7.064,724.190];f12:[-421.648,4.024,903.585];f12:[-364.720,7.064,724.190]. Notable moments: Peak speed ~188.236 between frames 8-9. Vertical span from 4.024 (f8) to 7.064 (f8)."
zoneMOSS/cellMoss_Archipelago/Sector/Solid Filler/areaCrag02/areaCragChunk05,Mesh,8,12,"[-423.398,2.362,902.545]","[-362.809,5.402,724.892]",750.9019315995928,187.7254828998982,187.7254828998982,1.0,stable,huge,HORIZ_LOW,HORIZ_LOW:1.00,"f8:[-423.398,2.362,902.545];f8:[-362.809,5.402,724.892];f9:[-423.398,2.362,902.545];f9:[-362.809,5.402,724.892];f10:[-423.398,2.362,902.545];f10:[-362.809,5.402,724.892];f11:[-423.398,2.362,902.545];f11:[-362.809,5.402,724.892];f12:[-423.398,2.362,902.545];f12:[-362.809,5.402,724.892]",Peak speed ~187.725 between frames 8-9.,Vertical span from 2.362 (f8) to 5.402 (f8).,long,fast,moderate,Overall: moves quickly over a long distance with moderate vertical variation. Phases: moves across the scene in a low region.,DynamicObject,,"As a DynamicObject, this object travels quickly over a long distance with some vertical variation. Its motion phases over time: HORIZ_LOW:1.00. Key positions along its path: f8:[-423.398,2.362,902.545];f8:[-362.809,5.402,724.892];f9:[-423.398,2.362,902.545];f9:[-362.809,5.402,724.892];f10:[-423.398,2.362,902.545];f10:[-362.809,5.402,724.892];f11:[-423.398,2.362,902.545];f11:[-362.809,5.402,724.892];f12:[-423.398,2.362,902.545];f12:[-362.809,5.402,724.892]. Notable moments: Peak speed ~187.725 between frames 8-9. Vertical span from 2.362 (f8) to 5.402 (f8)."
zoneMOSS/cellMoss_Archipelago/Sector/Build Sites/siteGadget/siteBase/Light Column,Mesh,8,12,"[-379.65,-4.34,703.15]","[-345.873,-6.971,886.53]",745.9333191646556,186.4833297911639,186.4833297911639,1.0,stable,huge,HORIZ_LOW,HORIZ_LOW:1.00,"f8:[-379.650,-4.340,703.150];f8:[-345.873,-6.971,886.530];f9:[-379.650,-4.340,703.150];f9:[-345.873,-6.971,886.530];f10:[-379.650,-4.340,703.150];f10:[-345.873,-6.971,886.530];f11:[-379.650,-4.340,703.150];f11:[-345.873,-6.971,886.530];f12:[-379.650,-4.340,703.150];f12:[-345.873,-6.971,886.530]",Peak speed ~186.483 between frames 8-9.,Vertical span from -6.971 (f8) to -4.340 (f8).,long,fast,flat,Overall: moves quickly over a long distance with almost no vertical change. Phases: moves across the scene in a low region.,UIElement,,"As a UIElement, this object travels quickly over a long distance with almost no vertical change. Its motion phases over time: HORIZ_LOW:1.00. Key positions along its path: f8:[-379.650,-4.340,703.150];f8:[-345.873,-6.971,886.530];f9:[-379.650,-4.340,703.150];f9:[-345.873,-6.971,886.530];f10:[-379.650,-4.340,703.150];f10:[-345.873,-6.971,886.530];f11:[-379.650,-4.340,703.150];f11:[-345.873,-6.971,886.530];f12:[-379.650,-4.340,703.150];f12:[-345.873,-6.971,886.530]. Notable moments: Peak speed ~186.483 between frames 8-9. Vertical span from -6.971 (f8) to -4.340 (f8)."
